Item Number,Item Name,Office #,UPC Code,On Hand,Wholesale Cost 1,Total Wholesale Cost 2,Your Cost 3,Total Your Cost 4,Retail Price 5,Total Retail Price 6,Profit,Wholesale Cost 1 (GBP),Total Wholesale Cost 2 (GBP),Your Cost 3 (GBP),Total Your Cost 4 (GBP),Retail Price 5 (GBP),Total Retail Price 6 (GBP)
400192010793,HONI 758 Sandstone With Blue 54/18/140,19871.0,603429050368.0,1.0,139.5,139.5,131.0,131.0,279.0,279.0,139.5,104.62,104.62,98.25,98.25,209.25,209.25
400192010809,HONI 758 Sunset 54/18/140,19871.0,603429050375.0,1.0,139.5,139.5,131.0,131.0,279.0,279.0,139.5,104.62,104.62,98.25,98.25,209.25,209.25
402995002005,HO'OKIPA 407 Gloss Black 64/17/130,19871.0,603429008505.0,1.0,109.5,109.5,109.5,109.5,219.0,219.0,109.5,82.12,82.12,82.12,82.12,164.25,164.25
400192034119,HO'OKIPA XL 456 Black Gloss 67/15/138,19871.0,603429074067.0,1.0,109.5,109.5,109.5,109.5,219.0,219.0,109.5,82.12,82.12,82.12,82.12,164.25,164.25
400192028804,HUELO 449 Matte Black 58/18/135,19871.0,603429069872.0,1.0,124.5,124.5,115.0,115.0,242.0,242.0,117.5,93.38,93.38,86.25,86.25,181.5,181.5
400192034751,'ILIKEA AF 650 Matte Black 56/16/145,19871.0,603429076986.0,1.0,144.5,144.5,144.5,144.5,289.0,289.0,144.5,108.38,108.38,108.38,108.38,216.75,216.75
402995000506,KAHUNA 162 Gunmetal 59/18/130,19871.0,603429003906.0,1.0,159.5,159.5,158.0,158.0,319.0,319.0,159.5,119.62,119.62,118.5,118.5,239.25,239.25
400192028385,KAIWI CHANNEL 840 Grey Black Stripe 62/16/123,19871.0,603429067342.0,1.0,139.5,139.5,139.5,139.5,279.0,279.0,139.5,104.62,104.62,104.62,104.62,209.25,209.25
400192035208,KALAUNU AF 629 Shiny Dark Havana w/ Gold 55/19/145,19871.0,603429076283.0,1.0,199.5,199.5,199.5,199.5,399.0,399.0,199.5,149.62,149.62,149.62,149.62,299.25,299.25
400192010601,KANAIO COAST 766 Matte Soft Black/White/Blue 61/17/127,19871.0,603429050092.0,2.0,139.5,279.0,139.5,279.0,279.0,558.0,279.0,104.62,209.25,104.62,209.25,209.25,418.5
400192010625,KANAIO COAST 766 Matte Translucent Blue Black With Stripe 61/17/127,19871.0,603429050115.0,1.0,139.5,139.5,131.0,131.0,279.0,279.0,139.5,104.62,104.62,98.25,98.25,209.25,209.25
400192010090,KAWIKA 257 Crystal 54/18/140,19871.0,603429049348.0,1.0,159.5,159.5,150.0,150.0,319.0,319.0,159.5,119.62,119.62,112.5,112.5,239.25,239.25
400192006154,KIPAHULU 279 Matte Tortoise Rubber 59/19/120,19871.0,603429028756.0,1.0,139.5,139.5,131.0,131.0,279.0,279.0,139.5,104.62,104.62,98.25,98.25,209.25,209.25
400192007939,KOKI BEACH 433 Purple Tortoise 56/16/130,19871.0,603429034672.0,1.0,124.5,124.5,124.5,124.5,249.0,249.0,124.5,93.38,93.38,93.38,93.38,186.75,186.75
400192036298,LANAKILA 624 Shiny Light Ruthenium 59/15/140,19871.0,603429076023.0,1.0,199.5,199.5,199.5,199.5,400.0,400.0,200.5,149.62,149.62,149.62,149.62,300.0,300.0
400192033051,LIKEKE 894 Havana with Honey 54/19/145,19871.0,603429074012.0,1.0,174.5,174.5,174.5,174.5,349.0,349.0,174.5,130.88,130.88,130.88,130.88,261.75,261.75
400192017389,LOCAL KINE 810 Matte Dark Transparent Brown/Tan/Cream 61/18/125,19871.0,603429055554.0,1.0,139.5,139.5,125.0,125.0,279.0,279.0,139.5,104.62,104.62,93.75,93.75,209.25,209.25
400192017402,LOCAL KINE 810 Soft Black/Sea Blue/Grey 61/18/125,19871.0,603429055578.0,1.0,139.5,139.5,139.5,139.5,279.0,279.0,139.5,104.62,104.62,104.62,104.62,209.25,209.25
400192035123,MANA'OLANA 623 Shiny Black w/ Gunmetal 51/18/145,19871.0,603429076207.0,1.0,199.5,199.5,199.5,199.5,399.0,399.0,199.5,149.62,149.62,149.62,149.62,299.25,299.25
400192003566,MAVERICKS 264 Gold 61/14/137,19871.0,603429022112.0,1.0,159.5,159.5,150.0,150.0,319.0,319.0,159.5,119.62,119.62,112.5,112.5,239.25,239.25
400192032337,MIKIOI 887 Satin Sepia 54/16/140,19871.0,603429072490.0,1.0,149.5,149.5,149.5,149.5,299.0,299.0,149.5,112.12,112.12,112.12,112.12,224.25,224.25
400192009278,OCEAN 723 Tortoise With Raspberry 57/16/135,19871.0,603429038953.0,1.0,139.5,139.5,139.5,139.5,279.0,279.0,139.5,104.62,104.62,104.62,104.62,209.25,209.25
400192029009,OLILI 330 Milky Almond 55/18/145,19871.0,603429068998.0,1.0,174.5,174.5,173.0,173.0,349.0,349.0,174.5,130.88,130.88,129.75,129.75,261.75,261.75
400192032092,ONE WAY 875 Dark Navy Stripe 55/18/145,19871.0,603429072056.0,2.0,139.5,279.0,139.5,279.0,279.0,558.0,279.0,104.62,209.25,104.62,209.25,209.25,418.5
400192017495,ONSHORE 798 Chocolate Fade 58/18/145,19871.0,603429055868.0,1.0,139.5,139.5,124.5,124.5,279.0,279.0,139.5,104.62,104.62,93.38,93.38,209.25,209.25
400192008738,ORCHID 735 Tortoise With Raspberry 56/19/140,19871.0,603429036430.0,1.0,139.5,139.5,131.0,131.0,279.0,279.0,139.5,104.62,104.62,98.25,98.25,209.25,209.25
400192018003,PEAHI 202 Matte Black 65/21/125,19871.0,603429041335.0,1.0,139.5,139.5,139.5,139.5,279.0,279.0,139.5,104.62,104.62,104.62,104.62,209.25,209.25
400192010861,POKOWAI ARCH 439 Black Matte 58/17/139,19871.0,603429050474.0,1.0,124.5,124.5,115.0,115.0,249.0,249.0,124.5,93.38,93.38,86.25,86.25,186.75,186.75
400192010878,POKOWAI ARCH 439 Olive Tortoise 58/17/139,19871.0,603429050481.0,1.0,124.5,124.5,115.0,115.0,249.0,249.0,124.5,93.38,93.38,86.25,86.25,186.75,186.75
400192010885,POKOWAI ARCH 439 Translucent Matte Grey 58/17/139,19871.0,603429050498.0,1.0,124.5,124.5,124.5,124.5,249.0,249.0,124.5,93.38,93.38,93.38,93.38,186.75,186.75
400192030470,POOLSIDE 838 Tortoise 55/18/140,19871.0,603429067281.0,1.0,174.5,174.5,173.0,173.0,349.0,349.0,174.5,130.88,130.88,129.75,129.75,261.75,261.75
400192034706,PULAMA 618 Matte Grey 59/12/145,19871.0,603429076931.0,1.0,144.5,144.5,144.5,144.5,289.0,289.0,144.5,108.38,108.38,108.38,108.38,216.75,216.75
400192002651,PUNCHBOWL 219 Chocolate Fade 54/17/135,19871.0,603429017576.0,1.0,139.5,139.5,139.5,139.5,279.0,279.0,139.5,104.62,104.62,104.62,104.62,209.25,209.25
400192007656,RED SANDS 432 Black 59/17/140,19871.0,603429032654.0,1.0,124.5,124.5,124.5,124.5,249.0,249.0,124.5,93.38,93.38,93.38,93.38,186.75,186.75
400192033792,ROOFTOPS 898 Black with Crystal 54/20/145,19871.0,603429074241.0,1.0,174.5,174.5,174.5,174.5,349.0,349.0,174.5,130.88,130.88,130.88,130.88,261.75,261.75
400192024639,SOUTHERN CROSS 815 Soft Matte Khaki/Brown/Black 63/17/120,19871.0,603429056971.0,1.0,139.5,139.5,125.0,125.0,279.0,279.0,139.5,104.62,104.62,93.75,93.75,209.25,209.25
400192010038,STARFISH 744 Black With Tortoise 56/16/140,19871.0,603429048747.0,1.0,139.5,139.5,139.5,139.5,279.0,279.0,139.5,104.62,104.62,104.62,104.62,209.25,209.25
400192000497,STINGRAY 103 Gloss Black 56/22/129,19871.0,603429011505.0,1.0,139.5,139.5,124.5,124.5,279.0,279.0,139.5,104.62,104.62,93.38,93.38,209.25,209.25
400192000480,STINGRAY 103 Tortoise 56/22/129,19871.0,603429011512.0,1.0,139.5,139.5,124.5,124.5,279.0,279.0,139.5,104.62,104.62,93.38,93.38,209.25,209.25
400192015699,SUGAR CANE 783 Transparent Mocha 57/17/140,19871.0,603429051525.0,1.0,139.5,139.5,139.5,139.5,279.0,279.0,139.5,104.62,104.62,104.62,104.62,209.25,209.25
400192033181,THE FLATS 897 Black with Teal stripes & temple tips 57/19/136,19871.0,603429074555.0,1.0,139.5,139.5,139.5,139.5,279.0,279.0,139.5,104.62,104.62,104.62,104.62,209.25,209.25
400192006642,TWIN FALLS 417 Gloss Black Fade 63/18/128,19871.0,603429029692.0,1.0,124.5,124.5,114.5,114.5,249.0,249.0,124.5,93.38,93.38,85.88,85.88,186.75,186.75
400192029832,TWO STEPS 863 Tortoise 55/21/139,19871.0,603429069773.0,1.0,139.5,139.5,131.0,131.0,279.0,279.0,139.5,104.62,104.62,98.25,98.25,209.25,209.25
400192035055,WAIWAI 634 Matte Translucent Blue 59/15/145,19871.0,603429075941.0,1.0,174.5,174.5,174.5,174.5,349.0,349.0,174.5,130.88,130.88,130.88,130.88,261.75,261.75
400192032153,WALAKA 885 Matte Titanium 57/16/140,19871.0,603429072315.0,1.0,149.5,149.5,149.5,149.5,299.0,299.0,149.5,112.12,112.12,112.12,112.12,224.25,224.25
400192031408,WEDGES 880 Matte Black Fade to Blue 57/16/135,19871.0,603429072247.0,1.0,139.5,139.5,131.0,131.0,279.0,279.0,139.5,104.62,104.62,98.25,98.25,209.25,209.25
400192008868,WIKI WIKI 246 Silver 59/17/120,19871.0,603429035624.0,1.0,159.5,159.5,159.5,159.5,319.0,319.0,159.5,119.62,119.62,119.62,119.62,239.25,239.25
409503025945,MK1067B CORSICA LIGHT GOLD/BLACK 55/18/140,19871.0,725125127554.0,1.0,80.3,80.3,74.11,74.11,179.0,179.0,98.7,60.22,60.22,55.58,55.58,134.25,134.25
409503035500,MK1121 CHIANTI LIGHT GOLD 58/15/140,19871.0,725125388214.0,1.0,69.46,69.46,66.24,66.24,159.0,159.0,89.54,52.09,52.09,49.68,49.68,119.25,119.25
409503029189,MK2140 MANHASSET BLACK 55/18/140,19871.0,725125366809.0,1.0,69.46,69.46,66.24,66.24,159.0,159.0,89.54,52.09,52.09,49.68,49.68,119.25,119.25
409503035722,MK2163 SAN MARINO BROWN LEOPARD 52/19/140,19871.0,725125388443.0,1.0,61.03,61.03,58.21,58.21,143.0,143.0,81.97,45.77,45.77,43.66,43.66,107.25,107.25
409503033162,MK2170U KARLIE DARK TORTOISE/PINK 54/17/140,19871.0,725125383448.0,2.0,61.03,122.06,58.21,116.42,143.0,286.0,163.94,45.77,91.55,43.66,87.31,107.25,214.5
409503037467,MK2182U EMPIRE SQUARE DARK TORTOISE 55/18/140,19871.0,725125395823.0,1.0,69.46,69.46,66.24,66.24,159.0,159.0,89.54,52.09,52.09,49.68,49.68,119.25,119.25
409503039201,MK2196U JASPER BLACK 58/16/140,19871.0,725125402293.0,2.0,43.75,87.5,43.11,86.22,113.0,226.0,138.5,32.81,65.62,32.33,64.66,84.75,169.5
409503039447,MK2199 ACADIA BI-LAYER BLACK/AMBER TOR 55/17/135,19871.0,725125402583.0,1.0,69.46,69.46,66.24,66.24,159.0,159.0,89.54,52.09,52.09,49.68,49.68,119.25,119.25
409503039621,MK2204U BRUSSELS BLUE 54/18/140,19871.0,725125422963.0,1.0,61.03,61.03,58.21,58.21,143.0,143.0,81.97,45.77,45.77,43.66,43.66,107.25,107.25
409503013324,MK3012 ADRIANNA IV MATTE BLACK/ROSE GOLD 51/17/135,19871.0,725125961486.0,1.0,64.84,64.84,59.67,59.67,204.0,204.0,139.16,48.63,48.63,44.75,44.75,153.0,153.0
409503041891,MK3012 ADRIANNA IV SHINY MINK 49/17/135,19871.0,725125518246.0,1.0,64.84,64.84,61.56,61.56,204.0,204.0,139.16,48.63,48.63,46.17,46.17,153.0,153.0
409503022951,MK3030 BUENA VISTA ROSE GOLD 54/17/140,19871.0,725125010078.0,1.0,56.22,56.22,53.35,53.35,188.0,188.0,131.78,42.16,42.16,40.01,40.01,141.0,141.0
409503025556,MK3035 MEMPHIS ROSE GOLD 54/16/140,19871.0,725125068758.0,1.0,56.22,56.22,53.35,53.35,187.0,187.0,130.78,42.16,42.16,40.01,40.01,140.25,140.25
409503029486,MK3050 TORONTO SATIN BROWN 53/17/140,19871.0,725125366441.0,1.0,71.81,71.81,69.93,69.93,224.0,224.0,152.19,53.86,53.86,52.45,52.45,168.0,168.0
409503031458,MK3053 FERNIE SOFT PINK/SILVER 54/16/140,19871.0,725125374521.0,1.0,61.56,61.56,59.67,59.67,204.0,204.0,142.44,46.17,46.17,44.75,44.75,153.0,153.0
409503038020,MK3065J EMPIRE SQUARE 3 LIGHT GOLD / BLACK 54/17/140,19871.0,725125395557.0,1.0,82.08,82.08,77.98,77.98,236.0,236.0,153.92000000000002,61.56,61.56,58.48,58.48,177.0,177.0
409503023095,MK4039 INDIA PINK TORTOISE 54/15/135,19871.0,725125010979.0,1.0,56.22,56.22,53.35,53.35,187.0,187.0,130.78,42.16,42.16,40.01,40.01,140.25,140.25
409503020445,MK4058 CARACAS CLEAR 54/17/135,19871.0,725125000321.0,1.0,56.22,56.22,53.35,53.35,188.0,188.0,131.78,42.16,42.16,40.01,40.01,141.0,141.0
409503024498,MK4067U SANTA CLARA CLEAR 53/16/140,19871.0,725125032285.0,1.0,56.22,56.22,53.35,53.35,188.0,188.0,131.78,42.16,42.16,40.01,40.01,141.0,141.0
409503028144,MK4076U ROME DARK TORTOISE 54/17/140,19871.0,725125179737.0,1.0,75.52,75.52,71.81,71.81,224.0,224.0,148.48000000000002,56.64,56.64,53.86,53.86,168.0,168.0
409503029752,MK4082 ORLANDO PINK TORTOISE 54/17/140,19871.0,725125366243.0,1.0,64.84,64.84,61.56,61.56,204.0,204.0,139.16,48.63,48.63,46.17,46.17,153.0,153.0
409503032011,MK4088 SITKA BROWN SIGNATURE PVC 53/16/140,19871.0,725125375153.0,1.0,75.52,75.52,69.93,69.93,224.0,224.0,148.48000000000002,56.64,56.64,52.45,52.45,168.0,168.0
409503033711,MK4090 MARTINIQUE PINK TORTOISE/DUSTY ROSE 54/16/140,19871.0,725125380119.0,1.0,61.56,61.56,59.67,59.67,204.0,204.0,142.44,46.17,46.17,44.75,44.75,153.0,153.0
409503033780,MK4091 PALAWAN BLACK 54/16/140,19871.0,725125379564.0,1.0,64.84,64.84,59.67,59.67,204.0,204.0,139.16,48.63,48.63,44.75,44.75,153.0,153.0
409503033803,MK4091 PALAWAN DARK TORTOISE 54/16/140,19871.0,725125379649.0,1.0,64.84,64.84,59.67,59.67,204.0,204.0,139.16,48.63,48.63,44.75,44.75,153.0,153.0
409503034015,MK4094U KARLIE I DARK TORTOISE/PINK 51/16/140,19871.0,725125383516.0,1.0,55.4,55.4,55.4,55.4,191.0,191.0,135.6,41.55,41.55,41.55,41.55,143.25,143.25
409503036453,MK4097 GREVE BLUE TORTOISE 54/16/140,19871.0,725125387958.0,1.0,71.81,71.81,71.81,71.81,224.0,224.0,152.19,53.86,53.86,53.86,53.86,168.0,168.0
409503036538,MK4099 INNSBRUCK BLACK 52/19/140,19871.0,725125387835.0,1.0,71.81,71.81,71.81,71.81,224.0,224.0,152.19,53.86,53.86,53.86,53.86,168.0,168.0
409503038204,MK4103U BOULDER DARK TORTOISE 53/16/140,19871.0,725125395434.0,1.0,53.35,53.35,53.35,53.35,188.0,188.0,134.65,40.01,40.01,40.01,40.01,141.0,141.0
409503038396,MK4105BU GEORGETOWN MILKY PRIMROSE 52/15/140,19871.0,725125394703.0,1.0,82.08,82.08,77.98,77.98,236.0,236.0,153.92000000000002,61.56,61.56,58.48,58.48,177.0,177.0
409503038419,MK4105BU GEORGETOWN PINK TORTOISE 52/15/140,19871.0,725125394727.0,1.0,82.08,82.08,77.98,77.98,236.0,236.0,153.92000000000002,61.56,61.56,58.48,58.48,177.0,177.0
409503038433,MK4105BU GEORGETOWN TRANSPARENT CLEAR 52/15/140,19871.0,725125394741.0,1.0,82.08,82.08,77.98,77.98,236.0,236.0,153.92000000000002,61.56,61.56,58.48,58.48,177.0,177.0
409503040122,MK4109U WESTMINSTER BLACK 52/16/140,19871.0,725125403139.0,1.0,56.22,56.22,53.35,53.35,188.0,188.0,131.78,42.16,42.16,40.01,40.01,141.0,141.0
409503040696,MK4115U CASTELLO BLACK/AMBER TORTOISE 52/17/140,19871.0,725125405683.0,1.0,64.84,64.84,61.56,61.56,204.0,204.0,139.16,48.63,48.63,46.17,46.17,153.0,153.0
409503006067,MK8001 RAVENNA BLACK/BLUE 53/18/140,19871.0,725125944236.0,1.0,82.08,82.08,77.98,77.98,236.0,236.0,153.92000000000002,61.56,61.56,58.48,58.48,177.0,177.0
400298086791,5529 CHASSIS ruthenium skyline 1/19/140,19871.0,888465343876.0,1.0,210.0,210.0,190.0,190.0,480.0,480.0,270.0,157.5,157.5,142.5,142.5,360.0,360.0
400298097056,5529 EU Morning Lake 53/19/140,19871.0,888465485033.0,1.0,220.0,220.0,185.0,185.0,490.0,490.0,270.0,165.0,165.0,138.75,138.75,367.5,367.5
400298097049,5529 EY Golden Hour 52/19/140,19871.0,888465484975.0,1.0,220.0,220.0,195.0,195.0,490.0,490.0,270.0,165.0,165.0,146.25,146.25,367.5,367.5
400298086470,5529 GA ruthenium/cohiba brown 52/19/145,19871.0,888465343036.0,1.0,220.0,220.0,195.0,195.0,490.0,490.0,270.0,165.0,165.0,146.25,146.25,367.5,367.5
400298086920,5529 HD gold/siena red 53/17/140,19871.0,888465344064.0,1.0,220.0,220.0,183.0,183.0,490.0,490.0,270.0,165.0,165.0,137.25,137.25,367.5,367.5
400298110489,5529 MN teal/brass 55/19/135,19871.0,888465589717.0,1.0,220.0,220.0,215.0,215.0,530.0,530.0,310.0,165.0,165.0,161.25,161.25,397.5,397.5
400298110502,5529 MP lavender/rhodium 55/17/145,19871.0,888465589755.0,1.0,220.0,220.0,215.0,215.0,490.0,490.0,270.0,165.0,165.0,161.25,161.25,367.5,367.5
400166147920,NIKE 4283 BLACK/BLACK 58/18/145,19871.0,886895330954.0,1.0,112.0,112.0,112.0,112.0,298.0,298.0,186.0,84.0,84.0,84.0,84.0,223.5,223.5
400166167645,NIKE 4307 SATIN NAVY/BLACK 56/18/145,19871.0,886895463218.0,1.0,108.0,108.0,108.0,108.0,296.0,296.0,188.0,81.0,81.0,81.0,81.0,222.0,222.0
400166177309,NIKE 4313 SATIN BLACK 52/17/145,19871.0,886895542906.0,1.0,105.0,105.0,105.0,105.0,290.0,290.0,185.0,78.75,78.75,78.75,78.75,217.5,217.5
400166179808,NIKE 4314 SATIN GUNMETAL/DARK GREY 54/17/145,19871.0,886895590006.0,1.0,105.0,105.0,105.0,105.0,290.0,290.0,185.0,78.75,78.75,78.75,78.75,217.5,217.5
400166184789,NIKE 4315 SATIN NAVY/DEEP ROYAL 55/17/145,19871.0,886895623148.0,1.0,105.0,105.0,105.0,105.0,290.0,290.0,185.0,78.75,78.75,78.75,78.75,217.5,217.5
400166184673,NIKE 4316 SATIN BLACK 53/19/145,19871.0,886895622486.0,1.0,105.0,105.0,105.0,105.0,290.0,290.0,185.0,78.75,78.75,78.75,78.75,217.5,217.5
400166184697,NIKE 4316 SATIN NAVY/DEEP ROYAL 53/19/145,19871.0,886895623216.0,1.0,105.0,105.0,105.0,105.0,290.0,290.0,185.0,78.75,78.75,78.75,78.75,217.5,217.5
400166170218,NIKE 5002 MATTE GRIDIRON FADE 51/15/130,19871.0,886895465519.0,1.0,56.5,56.5,56.5,56.5,194.0,194.0,137.5,42.38,42.38,42.38,42.38,145.5,145.5
400166169915,NIKE 5019 (422) MATTE MIDNIGHT NAVY FADE 50/15/135,19871.0,886895465458.0,1.0,56.5,56.5,55.0,55.0,190.0,190.0,133.5,42.38,42.38,41.25,41.25,142.5,142.5
400166185083,NIKE 5038 MATTE BLACK/DARK GREY 50/14/135,19871.0,886895623193.0,1.0,60.5,60.5,60.5,60.5,202.0,202.0,141.5,45.38,45.38,45.38,45.38,151.5,151.5
400166120688,NIKE 5509 BLACK/VOLT 48/17/130,19871.0,883121947214.0,1.0,60.5,60.5,60.5,60.5,201.0,201.0,140.5,45.38,45.38,45.38,45.38,150.75,150.75
400166107085,NIKE 5509 BLACK/WHITE BLACK 48/17/130,19871.0,883121830684.0,1.0,60.5,60.5,60.5,60.5,201.0,201.0,140.5,45.38,45.38,45.38,45.38,150.75,150.75
400166133251,NIKE 5538 BLACK-FLASH LIME 46/17/135,19871.0,886895247887.0,1.0,59.0,59.0,59.0,59.0,198.0,198.0,139.0,44.25,44.25,44.25,44.25,148.5,148.5
400166133282,NIKE 5538 BLACK-FLASH LIME 49/17/135,19871.0,886895247931.0,1.0,59.0,59.0,59.0,59.0,198.0,198.0,139.0,44.25,44.25,44.25,44.25,148.5,148.5
400166178559,NIKE 5543 Matte Dark Grey/Matte Wolf Gre 49/17/135,19871.0,886895556491.0,1.0,49.0,49.0,49.0,49.0,178.0,178.0,129.0,36.75,36.75,36.75,36.75,133.5,133.5
400166178696,NIKE 5544 Clear/Midnight Navy 50/15/135,19871.0,886895556606.0,1.0,49.0,49.0,49.0,49.0,178.0,178.0,129.0,36.75,36.75,36.75,36.75,133.5,133.5
400166178702,NIKE 5544 Matte Anthracite/Atomic Green 50/15/135,19871.0,886895555883.0,1.0,49.0,49.0,49.0,49.0,178.0,178.0,129.0,36.75,36.75,36.75,36.75,133.5,133.5
400166180873,NIKE 5546 Black/Wolf Grey 49/17/135,19871.0,886895577342.0,1.0,60.5,60.5,60.5,60.5,202.0,202.0,141.5,45.38,45.38,45.38,45.38,151.5,151.5
400166180507,NIKE 5546 Dark Teal Green/Worn Blue 49/17/135,19871.0,886895577366.0,1.0,60.5,60.5,60.5,60.5,202.0,202.0,141.5,45.38,45.38,45.38,45.38,151.5,151.5
400166183713,NIKE 5592 Satin Black/Wolf Grey 50/15/135,19871.0,886895611046.0,1.0,71.0,71.0,71.0,71.0,222.0,222.0,151.0,53.25,53.25,53.25,53.25,166.5,166.5
400166180576,NIKE 6045 Satin Black 54/17/145,19871.0,886895577281.0,1.0,112.0,112.0,112.0,112.0,304.0,304.0,192.0,84.0,84.0,84.0,84.0,228.0,228.0
400166182075,NIKE 6064 Satin Black/Dark Grey 56/16/145,19871.0,886895593113.0,1.0,112.0,112.0,112.0,112.0,304.0,304.0,192.0,84.0,84.0,84.0,84.0,228.0,228.0
400166182082,NIKE 6064 Satin Gunmetal/Space Blue 56/16/145,19871.0,886895593144.0,1.0,112.0,112.0,112.0,112.0,304.0,304.0,192.0,84.0,84.0,84.0,84.0,228.0,228.0
400166182006,NIKE 7014 Matte Black/Night Maroon 53/17/145,19871.0,886895593489.0,1.0,97.5,97.5,97.5,97.5,276.0,276.0,178.5,73.12,73.12,73.12,73.12,207.0,207.0
400166181689,NIKE 7015 Matte Black/Space Blue 55/17/145,19871.0,886895594127.0,1.0,97.5,97.5,97.5,97.5,276.0,276.0,178.5,73.12,73.12,73.12,73.12,207.0,207.0
400166185045,NIKE 7056 MATTE DARK GREY 53/20/145,19871.0,886895623421.0,1.0,81.0,81.0,81.0,81.0,242.0,242.0,161.0,60.75,60.75,60.75,60.75,181.5,181.5
400166128936,NIKE 7090 MATTE BLACK/CRYSTAL PHOTO B 53/17/140,19871.0,886895207577.0,1.0,87.5,87.5,87.5,87.5,256.0,256.0,168.5,65.62,65.62,65.62,65.62,192.0,192.0
400166136313,NIKE 7090 MATTE NAVY/PHOTO BLUE 53/17/140,19871.0,886895304481.0,1.0,87.5,87.5,87.5,87.5,256.0,256.0,168.5,65.62,65.62,65.62,65.62,192.0,192.0
400166159961,NIKE 7092 MATTE BLACK/VOLT 57/14/140,19871.0,886895357357.0,1.0,87.5,87.5,87.5,87.5,256.0,256.0,168.5,65.62,65.62,65.62,65.62,192.0,192.0
400166129292,NIKE 7092 MT CRYSTAL DK MAGNET GRY/CL 55/14/140,19871.0,886895222280.0,1.0,87.5,87.5,85.0,85.0,245.0,245.0,157.5,65.62,65.62,63.75,63.75,183.75,183.75
400166165825,NIKE 7117 MATTE BLACK/GYM RED 54/16/140,19871.0,886895431958.0,1.0,81.0,81.0,81.0,81.0,242.0,242.0,161.0,60.75,60.75,60.75,60.75,181.5,181.5
400166164491,NIKE 7125 MINERAL SPRUCE FADE 54/15/145,19871.0,886895409582.0,1.0,77.0,77.0,77.0,77.0,234.0,234.0,157.0,57.75,57.75,57.75,57.75,175.5,175.5
400166182143,NIKE 7150 Matte Sequoia 54/18/145,19871.0,886895594189.0,1.0,108.0,108.0,108.0,108.0,296.0,296.0,188.0,81.0,81.0,81.0,81.0,222.0,222.0
400166164354,NIKE 7240 BLACK/CLEAR 53/17/140,19871.0,886895409803.0,1.0,108.0,108.0,108.0,108.0,296.0,296.0,188.0,81.0,81.0,81.0,81.0,222.0,222.0
400166177675,NIKE 7258 MATTE BLACK 54/15/145,19871.0,886895543248.0,1.0,81.0,81.0,81.0,81.0,242.0,242.0,161.0,60.75,60.75,60.75,60.75,181.5,181.5
400166164569,NIKE 7280 (901) CLEAR 50/20/145,19871.0,886895387828.0,1.0,81.0,81.0,81.0,81.0,242.0,242.0,161.0,60.75,60.75,60.75,60.75,181.5,181.5
400166179907,NIKE 7287 Matte Dark Grey 54/17/140,19871.0,886895577816.0,1.0,97.5,97.5,97.5,97.5,276.0,276.0,178.5,73.12,73.12,73.12,73.12,207.0,207.0
400166185991,NIKE 7401 MATTE BLACK 58/15/145,19871.0,886895645386.0,1.0,97.5,97.5,97.5,97.5,276.0,276.0,178.5,73.12,73.12,73.12,73.12,207.0,207.0
400166169205,NIKE 8046 (003) SATIN BLACK/WOLF GREY 54/16/140,19871.0,886895467643.0,1.0,97.5,97.5,97.5,97.5,270.0,270.0,172.5,73.12,73.12,73.12,73.12,202.5,202.5
400166183065,NIKE 8054 Satin Black/Matte Team Red 55/16/140,19871.0,886895594240.0,1.0,97.5,97.5,97.5,97.5,276.0,276.0,178.5,73.12,73.12,73.12,73.12,207.0,207.0
400166165658,NIKE 8130 SATIN BLACK 54/16/140,19871.0,886895431996.0,1.0,91.5,91.5,89.0,89.0,264.0,264.0,172.5,68.62,68.62,66.75,66.75,198.0,198.0
400166165733,NIKE 8131 (001) SATIN BLACK 53/17/140,19871.0,886895432184.0,1.0,91.5,91.5,91.5,91.5,264.0,264.0,172.5,68.62,68.62,68.62,68.62,198.0,198.0
400166175251,NIKE 8141 Satin Walnut 55/17/140,19871.0,886895530323.0,1.0,101.5,101.5,99.0,99.0,283.0,283.0,181.5,76.12,76.12,74.25,74.25,212.25,212.25
400166183256,NIKE 8153 SATIN NAVY/MATTE MIDNIGHT NAVY 55/15/145,19871.0,886895605199.0,1.0,91.5,91.5,91.5,91.5,264.0,264.0,172.5,68.62,68.62,68.62,68.62,198.0,198.0
400166184505,NIKE 8154 SATIN NAVY 53/17/145,19871.0,886895623360.0,1.0,91.5,91.5,91.5,91.5,264.0,264.0,172.5,68.62,68.62,68.62,68.62,198.0,198.0
400166182969,NIKE AUDACIOUS S FD1883 MINERAL TEAL/SILVR FLASH 54/17/135,19871.0,196154976671.0,1.0,72.5,72.5,72.5,72.5,170.0,170.0,97.5,54.38,54.38,54.38,54.38,127.5,127.5
400166179457,NIKE BRAZEN BOOST FJ1975 MT ANTHRACITE/GREY/SILVER F 57/16/130,19871.0,196156099194.0,1.0,70.0,70.0,70.0,70.0,165.0,165.0,95.0,52.5,52.5,52.5,52.5,123.75,123.75
400166181290,NIKE BRAZEN FURY E FJ2275 MATTE BLACK/FIELD TINT 60/17/130,19871.0,196156104812.0,1.0,82.5,82.5,82.5,82.5,191.0,191.0,108.5,61.88,61.88,61.88,61.88,143.25,143.25
